Data,Último,Abertura,Máxima,Mínima,Vol.,Var%
25.07.2016,334.75,335.00,338.25,330.25,92.72K,-0.07%
22.07.2016,335.00,334.50,336.75,326.75,101.55K,0.22%
21.07.2016,334.25,337.75,341.75,332.75,92.50K,-0.96%
20.07.2016,337.50,344.25,346.50,335.00,111.93K,-1.24%
19.07.2016,341.75,356.50,356.50,341.50,88.39K,-4.27%
18.07.2016,357.00,352.25,357.50,348.25,84.62K,1.35%
15.07.2016,352.25,356.50,361.00,343.00,104.62K,-2.76%
14.07.2016,362.25,369.50,374.50,360.00,0.23K,-0.96%
13.07.2016,365.75,353.00,372.75,348.50,0.67K,4.57%
12.07.2016,349.75,343.00,350.25,339.75,0.39K,1.75%
11.07.2016,343.75,354.25,354.75,341.75,1.16K,-1.72%
08.07.2016,349.75,337.25,349.00,336.75,1.16K,4.25%
07.07.2016,335.50,338.50,348.00,334.50,2.55K,-0.07%
06.07.2016,335.75,344.75,346.50,333.00,4.29K,-2.40%
05.07.2016,344.00,348.00,350.50,333.75,4.79K,-2.55%
01.07.2016,353.00,360.75,362.25,351.75,6.93K,-1.60%
30.06.2016,358.75,375.00,377.50,355.75,37.49K,-3.76%
29.06.2016,372.75,385.50,387.25,372.25,99.43K,-3.24%
28.06.2016,385.25,383.00,398.25,382.50,121.38K,0.00%
27.06.2016,385.25,384.25,392.00,383.00,123.57K,0.20%
24.06.2016,384.50,387.50,390.00,373.50,180.56K,-0.71%
23.06.2016,387.25,392.00,392.75,384.00,164.76K,-1.46%
22.06.2016,393.00,396.50,401.00,392.25,211.88K,-0.82%
21.06.2016,396.25,420.50,422.25,396.25,292.42K,-5.93%
20.06.2016,421.25,435.50,435.75,420.50,204.94K,-3.77%
17.06.2016,437.75,425.00,438.25,423.50,179.12K,2.94%
16.06.2016,425.25,426.25,429.75,420.50,196.40K,-0.87%
15.06.2016,429.00,435.75,439.00,428.50,186.44K,-1.72%
14.06.2016,436.50,429.50,436.75,423.50,236.33K,1.51%
13.06.2016,430.00,427.50,438.00,427.50,304.09K,1.65%
10.06.2016,423.00,426.50,437.00,420.00,291.07K,-0.82%
09.06.2016,426.50,430.25,430.25,423.25,262.53K,-1.10%
08.06.2016,431.25,427.25,439.25,426.50,342.76K,0.82%
07.06.2016,427.75,426.25,428.00,422.50,273.08K,0.12%
06.06.2016,427.25,419.75,427.50,419.25,223.12K,2.15%
03.06.2016,418.25,414.00,419.25,410.50,183.28K,0.72%
02.06.2016,415.25,413.75,419.50,412.50,223.63K,0.36%
01.06.2016,413.75,404.25,414.00,401.00,213.03K,2.22%
31.05.2016,404.75,412.50,413.00,404.00,205.69K,-1.94%
27.05.2016,412.75,408.00,413.50,406.50,174.31K,1.10%
26.05.2016,408.25,404.00,409.25,400.00,223.71K,0.86%
25.05.2016,404.75,396.50,405.00,395.75,170.81K,1.82%
24.05.2016,397.50,397.25,403.25,394.50,160.51K,-0.06%
23.05.2016,397.75,394.00,399.25,391.00,156.43K,0.82%
20.05.2016,394.50,390.00,396.75,389.00,177.95K,1.15%
19.05.2016,390.00,397.50,397.75,385.50,229.12K,-2.38%
18.05.2016,399.50,397.00,400.50,394.00,184.09K,0.63%
17.05.2016,397.00,392.50,398.00,391.75,193.69K,0.76%
16.05.2016,394.00,390.25,394.25,386.25,161.78K,3.14%
13.05.2016,382.00,380.25,385.50,380.25,0.29K,-0.84%
12.05.2016,385.25,374.75,386.00,374.50,0.79K,3.01%
11.05.2016,374.00,378.50,381.00,371.75,1.09K,-1.19%
10.05.2016,378.50,367.75,383.00,367.00,0.84K,2.92%
09.05.2016,367.75,379.50,379.50,367.00,1.04K,-2.19%
06.05.2016,376.00,372.25,377.50,372.25,1.55K,1.14%
05.05.2016,371.75,374.50,376.75,368.50,2.45K,-0.40%
04.05.2016,373.25,376.50,377.75,372.50,10.04K,-1.32%
03.05.2016,378.25,390.25,393.50,375.75,5.54K,-3.07%
02.05.2016,390.25,388.75,391.00,383.50,8.37K,0.00%
29.04.2016,390.25,387.00,392.00,385.00,20.11K,0.84%
28.04.2016,387.00,379.75,390.75,378.50,74.35K,1.64%
27.04.2016,380.75,382.00,382.75,377.00,89.20K,-0.39%
26.04.2016,382.25,377.25,383.00,374.00,110.84K,1.39%
25.04.2016,377.00,371.25,385.00,368.50,123.10K,1.41%
22.04.2016,371.75,384.25,384.25,370.50,174.98K,-3.32%
21.04.2016,384.50,394.00,402.00,383.25,191.43K,-2.60%
20.04.2016,394.75,384.50,395.50,383.25,217.78K,2.67%
19.04.2016,384.50,380.00,386.00,380.00,280.51K,0.92%
18.04.2016,381.00,375.25,384.00,375.00,222.14K,0.66%
15.04.2016,378.50,373.50,380.50,372.00,295.45K,1.20%
14.04.2016,374.00,373.00,374.50,369.75,296.75K,0.13%
13.04.2016,373.50,363.00,374.75,363.00,392.88K,2.96%
12.04.2016,362.75,357.00,365.50,356.75,341.62K,1.68%
11.04.2016,356.75,362.00,362.25,356.00,249.69K,-1.52%
08.04.2016,362.25,361.50,362.75,359.00,227.92K,0.21%
07.04.2016,361.50,357.75,362.00,357.50,281.79K,0.98%
06.04.2016,358.00,356.75,359.00,355.00,174.26K,0.35%
05.04.2016,356.75,354.50,357.00,353.50,208.62K,0.63%
04.04.2016,354.50,353.75,355.00,350.75,183.74K,0.14%
01.04.2016,354.00,351.75,354.50,347.25,268.65K,0.71%
31.03.2016,351.50,366.75,367.25,347.50,522.43K,-4.22%
30.03.2016,367.00,372.50,374.00,366.75,214.61K,-1.61%
29.03.2016,373.00,370.50,373.00,368.50,174.31K,0.67%
28.03.2016,370.50,369.50,372.00,367.75,127.56K,0.14%
24.03.2016,370.00,368.75,370.25,367.25,146.17K,0.41%
23.03.2016,368.50,369.75,370.00,366.00,126.70K,-0.41%
22.03.2016,370.00,369.00,371.75,368.75,148.11K,0.14%
21.03.2016,369.50,366.50,370.00,365.75,109.50K,0.68%
18.03.2016,367.00,368.00,369.25,366.00,96.10K,-0.41%
17.03.2016,368.50,368.25,372.00,366.50,197.30K,0.07%
16.03.2016,368.25,367.75,368.50,366.00,104.23K,-0.07%
15.03.2016,368.50,367.75,369.25,366.25,111.21K,0.48%
14.03.2016,366.75,366.00,367.75,364.25,0.39K,0.20%
11.03.2016,366.00,362.50,366.25,362.25,1.78K,0.97%
10.03.2016,362.50,358.50,363.00,357.75,0.80K,0.97%
09.03.2016,359.00,358.75,360.00,356.00,1.75K,0.07%
08.03.2016,358.75,355.00,361.00,354.25,1.19K,1.06%
07.03.2016,355.00,357.50,358.50,354.50,1.17K,0.14%
04.03.2016,354.50,354.00,357.75,353.50,2.34K,0.21%
03.03.2016,353.75,354.00,355.50,351.75,4.11K,-0.21%
02.03.2016,354.50,353.75,355.50,352.50,2.36K,0.21%
01.03.2016,353.75,353.50,355.00,353.00,11.13K,0.07%
29.02.2016,353.50,355.00,357.00,353.00,23.04K,-0.28%
26.02.2016,354.50,355.50,356.25,352.50,120.56K,-0.28%
25.02.2016,355.50,359.75,361.50,355.00,147.06K,-1.18%
24.02.2016,359.75,362.00,362.75,358.75,170.41K,-0.62%
23.02.2016,362.00,367.00,367.25,361.50,127.84K,-1.50%
22.02.2016,367.50,366.50,369.25,366.25,218.97K,0.55%
19.02.2016,365.50,365.25,367.50,364.75,197.44K,0.00%
18.02.2016,365.50,367.00,368.00,365.25,231.65K,-0.48%
17.02.2016,367.25,362.75,367.50,362.00,174.34K,1.17%
16.02.2016,363.00,359.75,363.50,359.00,213.50K,1.18%
12.02.2016,358.75,361.00,362.00,358.25,183.83K,-0.42%
11.02.2016,360.25,360.00,363.25,358.50,219.26K,0.00%
10.02.2016,360.25,361.00,361.75,359.25,148.37K,-0.21%
09.02.2016,361.00,362.25,362.75,359.25,262.40K,-0.35%
08.02.2016,362.25,366.00,367.00,361.50,222.97K,-0.96%
05.02.2016,365.75,369.00,369.50,365.50,232.06K,-0.75%
04.02.2016,368.50,371.00,373.50,368.00,181.87K,-0.67%
03.02.2016,371.00,372.00,373.25,370.25,156.55K,-0.40%
02.02.2016,372.50,371.25,373.75,369.00,203.48K,0.34%
01.02.2016,371.25,371.00,371.75,367.75,144.22K,-0.20%
29.01.2016,372.00,365.25,372.50,365.00,220.97K,1.78%
28.01.2016,365.50,368.75,370.25,365.00,180.82K,-1.02%
27.01.2016,369.25,368.75,371.00,367.50,176.39K,0.00%
26.01.2016,369.25,369.25,372.00,367.00,167.69K,-0.14%
25.01.2016,369.75,370.00,373.00,368.00,153.21K,-0.14%
22.01.2016,370.25,366.75,371.50,366.50,163.78K,0.89%
21.01.2016,367.00,368.75,372.00,365.50,245.07K,-0.47%
20.01.2016,368.75,367.50,369.25,365.25,193.97K,0.27%
19.01.2016,367.75,364.00,369.50,364.00,227.11K,1.24%
18.01.2016,363.25,363.25,363.25,363.25,,0.03%
17.01.2016,363.13,363.13,363.13,363.13,,-0.03%
15.01.2016,363.25,358.00,363.50,356.00,179.66K,1.47%
14.01.2016,358.00,357.75,360.25,355.50,163.85K,0.00%
13.01.2016,358.00,356.00,360.75,355.50,216.87K,0.35%
12.01.2016,356.75,352.00,363.75,349.50,298.18K,1.42%
11.01.2016,351.75,357.00,357.25,349.50,174.49K,-1.47%
08.01.2016,357.00,353.00,357.75,352.75,178.65K,1.13%
07.01.2016,353.00,353.25,354.25,348.50,151.66K,-0.07%
06.01.2016,353.25,353.50,354.75,350.25,138.86K,0.07%
05.01.2016,353.00,352.75,356.00,351.75,147.26K,0.43%
04.01.2016,351.50,359.50,360.00,350.50,188.75K,-2.02%
31.12.2015,358.75,358.50,360.25,357.50,77.00K,-0.07%
30.12.2015,359.00,362.50,364.00,358.00,102.10K,-0.97%
29.12.2015,362.50,361.00,363.00,357.00,123.50K,0.42%
28.12.2015,361.00,363.75,365.50,360.50,101.01K,-0.96%
24.12.2015,364.50,365.00,365.75,363.50,57.48K,-0.27%
23.12.2015,365.50,366.50,367.75,364.50,95.52K,-0.20%
22.12.2015,366.25,372.00,374.50,366.00,124.22K,-1.55%
21.12.2015,372.00,374.00,377.00,369.75,129.72K,-0.67%
18.12.2015,374.50,374.25,379.50,372.75,180.30K,0.07%
17.12.2015,374.25,370.25,375.00,362.50,269.29K,1.22%
16.12.2015,369.75,377.00,377.75,369.25,159.02K,-1.99%
15.12.2015,377.25,378.25,379.50,375.75,103.75K,-1.18%
14.12.2015,381.75,373.50,381.75,373.50,1.01K,2.35%
11.12.2015,373.00,377.00,378.75,372.75,2.06K,-1.13%
10.12.2015,377.25,372.50,379.25,371.75,2.95K,1.48%
09.12.2015,371.75,370.75,376.75,368.50,3.55K,0.47%
08.12.2015,370.00,369.00,371.00,367.25,3.12K,0.41%
07.12.2015,368.50,375.75,376.00,368.00,3.40K,-2.06%
04.12.2015,376.25,370.00,376.50,369.75,4.95K,1.62%
03.12.2015,370.25,363.75,371.25,361.25,11.68K,1.72%
02.12.2015,364.00,367.00,367.00,363.50,4.78K,-0.82%
01.12.2015,367.00,365.25,368.75,364.50,10.60K,0.55%
30.11.2015,365.00,359.75,366.00,359.25,33.64K,1.60%
27.11.2015,359.25,365.25,365.75,358.75,73.10K,-1.84%
25.11.2015,366.00,364.25,366.50,364.00,147.25K,0.48%
24.11.2015,364.25,367.00,367.25,364.00,163.37K,-0.82%
23.11.2015,367.25,362.50,367.50,360.00,177.57K,1.10%
20.11.2015,363.25,363.50,366.50,362.00,188.67K,-0.27%
19.11.2015,364.25,361.75,365.50,360.25,175.84K,0.69%
18.11.2015,361.75,362.00,364.25,358.50,245.40K,-0.07%
17.11.2015,362.00,360.00,362.50,358.25,195.76K,0.56%
16.11.2015,360.00,358.25,360.75,357.25,139.16K,0.49%
13.11.2015,358.25,361.50,362.25,358.00,165.82K,-1.04%
12.11.2015,362.00,361.75,363.50,359.25,264.49K,-0.07%
11.11.2015,362.25,360.50,363.50,359.50,274.52K,0.91%
10.11.2015,359.00,367.00,367.75,356.00,428.76K,-2.11%
09.11.2015,366.75,372.75,375.50,366.50,295.99K,-1.68%
06.11.2015,373.00,374.75,375.25,370.00,218.10K,-0.40%
05.11.2015,374.50,379.50,379.75,373.75,241.09K,-1.58%
04.11.2015,380.50,379.50,383.50,376.50,245.05K,0.00%
03.11.2015,380.50,376.50,382.25,375.75,247.28K,1.06%
02.11.2015,376.50,381.25,381.75,376.00,173.28K,-1.50%
30.10.2015,382.25,379.75,383.75,378.75,152.85K,0.59%
29.10.2015,380.00,376.00,380.50,375.50,146.18K,1.06%
28.10.2015,376.00,379.75,380.75,375.75,153.09K,-1.05%
27.10.2015,380.00,384.00,387.50,379.00,205.74K,-1.17%
26.10.2015,384.50,380.00,385.75,378.00,200.13K,1.25%
23.10.2015,379.75,377.75,380.00,375.00,171.65K,0.40%
22.10.2015,378.25,380.25,383.50,377.50,132.71K,-0.66%
21.10.2015,380.75,377.00,381.00,375.50,215.67K,1.06%
20.10.2015,376.75,372.75,377.75,372.00,169.21K,1.01%
19.10.2015,373.00,377.25,377.50,372.50,120.05K,-1.00%
16.10.2015,376.75,375.50,378.00,372.50,142.26K,0.33%
15.10.2015,375.50,378.75,379.50,375.00,123.42K,-0.92%
14.10.2015,379.00,384.50,386.75,378.50,137.52K,-1.43%
13.10.2015,384.50,381.00,384.75,379.00,148.07K,0.98%
12.10.2015,380.75,381.50,385.25,380.25,134.60K,-0.52%
09.10.2015,382.75,391.00,394.25,381.50,262.77K,-2.17%
08.10.2015,391.25,394.75,395.75,390.50,131.35K,-1.14%
07.10.2015,395.75,397.50,399.75,393.75,146.39K,-0.63%
06.10.2015,398.25,392.75,399.00,391.75,190.31K,1.21%
05.10.2015,393.50,389.25,394.00,388.75,113.45K,1.09%
02.10.2015,389.25,388.00,391.50,384.00,164.40K,0.13%
01.10.2015,388.75,387.75,393.00,385.00,136.43K,0.26%
30.09.2015,387.75,389.00,394.50,383.50,268.86K,-0.32%
29.09.2015,389.00,387.25,389.50,385.00,128.65K,0.58%
28.09.2015,386.75,388.75,392.50,383.75,143.67K,-0.58%
25.09.2015,389.00,381.25,389.50,381.00,143.04K,1.97%
24.09.2015,381.50,382.75,384.00,379.25,106.34K,-0.46%
23.09.2015,383.25,379.50,384.50,379.00,99.20K,0.72%
22.09.2015,380.50,384.00,384.50,377.25,125.42K,-1.04%
21.09.2015,384.50,376.50,385.50,375.00,148.75K,1.92%
18.09.2015,377.25,380.00,382.50,376.50,122.70K,-0.66%
17.09.2015,379.75,385.25,385.50,379.25,100.75K,-1.62%
16.09.2015,386.00,390.00,391.00,383.00,136.52K,-1.15%
15.09.2015,390.50,392.75,395.00,388.75,137.58K,3.03%
14.09.2015,379.00,377.50,381.00,375.00,0.74K,1.20%
11.09.2015,374.50,361.75,374.75,357.00,2.23K,3.52%
10.09.2015,361.75,356.00,362.25,355.50,2.09K,1.47%
09.09.2015,356.50,353.25,359.25,353.25,4.07K,0.42%
08.09.2015,355.00,354.25,355.50,351.00,4.76K,1.57%
04.09.2015,349.50,348.00,351.00,346.75,5.79K,0.50%
03.09.2015,347.75,354.00,354.50,347.25,8.52K,-1.77%
02.09.2015,354.00,356.75,358.00,351.25,8.73K,-0.56%
01.09.2015,356.00,362.50,362.50,355.25,14.22K,-2.13%
31.08.2015,363.75,362.25,365.25,359.75,26.93K,0.14%
28.08.2015,363.25,362.50,368.75,362.25,121.53K,-0.14%
27.08.2015,363.75,362.50,367.25,360.25,128.43K,0.55%
26.08.2015,361.75,365.25,369.00,361.50,82.91K,-1.03%
25.08.2015,365.50,368.00,375.00,363.75,110.03K,-0.88%
24.08.2015,368.75,365.00,370.25,354.00,157.28K,0.96%
21.08.2015,365.25,370.25,372.50,364.00,96.22K,-1.55%
20.08.2015,371.00,367.00,371.75,367.00,106.84K,1.02%
19.08.2015,367.25,366.00,372.00,365.75,95.77K,0.27%
18.08.2015,366.25,363.00,368.25,361.75,92.42K,0.83%
17.08.2015,363.25,363.50,368.00,361.25,96.02K,-0.21%
14.08.2015,364.00,363.75,365.75,359.75,121.63K,0.07%
13.08.2015,363.75,358.25,364.75,355.25,171.46K,1.82%
12.08.2015,357.25,377.00,382.75,346.50,213.76K,-5.11%
11.08.2015,376.50,388.50,388.50,376.00,150.14K,-3.52%
10.08.2015,390.25,374.00,391.50,373.75,179.13K,4.69%
07.08.2015,372.75,370.00,375.00,366.50,135.95K,0.81%
06.08.2015,369.75,372.50,375.00,369.25,90.80K,-0.80%
05.08.2015,372.75,368.75,373.75,367.50,124.09K,1.08%
04.08.2015,368.75,368.00,372.75,366.75,84.70K,0.61%
03.08.2015,366.50,370.00,370.50,365.00,87.16K,-1.21%
31.07.2015,371.00,374.75,377.50,369.25,108.95K,-0.60%
30.07.2015,373.25,367.75,374.50,365.75,122.98K,1.50%
29.07.2015,367.75,377.50,377.75,367.00,102.34K,-1.93%
28.07.2015,375.00,373.50,376.00,370.00,90.25K,0.54%
27.07.2015,373.00,389.00,389.25,372.50,168.64K,-4.97%
24.07.2015,392.50,403.25,403.50,392.00,95.62K,-2.67%
23.07.2015,403.25,403.50,405.25,398.50,91.75K,0.12%
22.07.2015,402.75,407.25,407.50,399.75,102.95K,-0.92%
21.07.2015,406.50,406.50,410.25,402.50,99.83K,0.37%
20.07.2015,405.00,418.50,418.50,404.50,115.54K,-3.63%
17.07.2015,420.25,428.00,429.50,418.25,108.36K,-2.27%
16.07.2015,430.00,430.25,438.75,428.25,144.24K,0.12%
15.07.2015,429.50,427.00,431.75,421.00,155.16K,1.30%
14.07.2015,424.00,433.75,436.25,423.25,0.71K,-2.19%
13.07.2015,433.50,427.00,434.25,424.00,1.53K,1.46%
10.07.2015,427.25,420.00,431.00,418.00,1.96K,1.42%
09.07.2015,421.25,416.50,425.00,416.50,5.16K,1.20%
08.07.2015,416.25,414.75,420.75,411.75,5.78K,0.12%
07.07.2015,415.75,412.50,416.25,407.75,6.96K,-0.66%
06.07.2015,418.50,417.75,419.50,408.75,10.26K,-2.33%
03.07.2015,428.50,428.50,428.50,428.50,,2.08%
02.07.2015,419.75,413.00,422.00,409.75,11.00K,1.45%
01.07.2015,413.75,411.00,417.00,403.00,18.65K,-0.06%
30.06.2015,414.00,383.25,415.00,382.75,39.75K,8.02%
29.06.2015,383.25,383.75,391.75,381.75,138.12K,-0.45%
26.06.2015,385.00,376.00,390.00,375.50,191.98K,2.26%
25.06.2015,376.50,366.00,377.00,363.50,176.63K,2.73%
24.06.2015,366.50,367.00,371.00,363.25,210.67K,-0.27%
23.06.2015,367.50,361.00,368.75,360.50,202.63K,2.08%
22.06.2015,360.00,352.75,360.50,350.50,179.34K,1.91%
19.06.2015,353.25,357.75,358.00,351.75,164.91K,-1.33%
18.06.2015,358.00,359.00,361.25,356.00,180.25K,-0.35%
17.06.2015,359.25,353.75,361.25,353.75,197.54K,1.48%
16.06.2015,354.00,349.00,354.25,347.50,253.14K,1.65%
15.06.2015,348.25,353.00,353.25,346.75,261.74K,-1.35%
12.06.2015,353.00,356.00,356.75,352.25,223.04K,-0.98%
11.06.2015,356.50,357.50,360.00,354.50,256.05K,-0.21%
10.06.2015,357.25,364.75,366.50,356.75,349.01K,-2.12%
09.06.2015,365.00,364.75,368.50,362.50,230.80K,-0.07%
08.06.2015,365.25,360.50,366.25,360.50,174.60K,1.32%
05.06.2015,360.50,362.75,367.25,359.75,209.28K,-0.83%
04.06.2015,363.50,358.50,364.50,356.50,146.47K,1.25%
03.06.2015,359.00,359.00,364.00,357.00,222.94K,0.00%
02.06.2015,359.00,352.00,359.50,351.75,180.41K,1.92%
01.06.2015,352.25,350.50,354.25,348.25,140.81K,0.21%
29.05.2015,351.50,353.25,357.00,350.00,141.54K,-0.57%
28.05.2015,353.50,349.50,355.00,348.25,163.61K,1.14%
27.05.2015,349.50,355.00,356.50,348.75,180.70K,-1.55%
26.05.2015,355.00,361.00,362.50,354.00,172.18K,-1.39%
22.05.2015,360.00,364.00,367.75,359.50,155.68K,-1.37%
21.05.2015,365.00,360.00,366.50,359.75,170.41K,1.39%
20.05.2015,360.00,362.25,362.50,358.50,152.95K,-0.55%
19.05.2015,362.00,367.25,368.50,360.25,175.47K,-1.63%
18.05.2015,368.00,365.25,371.25,364.00,155.82K,0.68%
15.05.2015,365.50,367.75,371.50,362.00,171.13K,1.25%
14.05.2015,361.00,356.75,363.75,356.00,0.12K,1.40%
13.05.2015,356.00,356.25,359.00,352.75,0.58K,-0.28%
12.05.2015,357.00,358.25,362.00,355.25,0.41K,-0.35%
11.05.2015,358.25,359.00,361.00,357.00,0.64K,-0.07%
08.05.2015,358.50,357.75,359.00,356.50,1.21K,0.21%
07.05.2015,357.75,365.50,366.25,357.25,3.29K,-2.39%
06.05.2015,366.50,361.75,369.00,361.75,2.99K,1.45%
05.05.2015,361.25,357.75,361.75,354.00,4.25K,0.70%
04.05.2015,358.75,359.00,360.75,356.75,3.34K,-0.28%
01.05.2015,359.75,362.50,363.00,357.50,6.09K,-0.76%
30.04.2015,362.50,364.25,367.75,360.00,19.35K,-0.34%
29.04.2015,363.75,361.00,364.50,359.50,79.15K,0.76%
28.04.2015,361.00,360.50,363.50,359.00,116.77K,0.07%
27.04.2015,360.75,363.75,365.25,360.50,139.21K,-1.03%
24.04.2015,364.50,371.00,371.25,363.75,145.31K,-1.69%
23.04.2015,370.75,372.50,378.00,370.25,191.79K,-0.47%
22.04.2015,372.50,373.00,374.00,369.25,141.19K,-0.13%
21.04.2015,373.00,377.00,377.00,371.25,179.37K,-1.32%
20.04.2015,378.00,379.50,381.75,375.75,133.45K,-0.46%
17.04.2015,379.75,376.25,380.75,375.00,152.40K,0.93%
16.04.2015,376.25,375.75,377.75,373.00,122.45K,0.07%
15.04.2015,376.00,372.75,379.00,370.50,220.50K,0.67%
14.04.2015,373.50,371.00,374.75,370.00,173.03K,0.81%
13.04.2015,370.50,375.00,376.00,370.25,184.71K,-1.72%
10.04.2015,377.00,378.25,379.50,374.25,196.23K,-0.26%
09.04.2015,378.00,379.00,380.00,375.00,198.13K,-0.33%
08.04.2015,379.25,383.25,385.00,376.75,214.36K,-0.98%
07.04.2015,383.00,385.00,387.25,382.00,99.16K,-0.52%
06.04.2015,385.00,386.25,390.00,383.50,84.78K,-0.39%
03.04.2015,386.50,394.50,394.50,394.50,,0.00%
02.04.2015,386.50,381.75,388.50,378.25,177.88K,1.24%
01.04.2015,381.75,377.00,382.25,374.00,221.06K,-0.65%
31.03.2015,384.25,401.75,406.00,383.00,127.42K,-4.53%
30.03.2015,402.50,399.00,403.00,398.00,77.17K,0.88%
27.03.2015,399.00,399.00,401.25,397.25,61.58K,-0.06%
26.03.2015,399.25,401.75,404.75,397.00,61.35K,-0.93%
25.03.2015,403.00,400.50,403.50,399.50,52.41K,0.44%
24.03.2015,401.25,397.00,401.75,396.00,50.15K,0.82%
23.03.2015,398.00,392.50,399.00,392.50,57.89K,1.34%
20.03.2015,392.75,381.50,395.00,380.75,67.77K,2.95%
19.03.2015,381.50,384.50,388.25,378.50,52.64K,-0.33%
18.03.2015,382.75,379.75,383.25,375.00,43.42K,0.99%
17.03.2015,379.00,386.75,387.75,378.00,75.43K,-2.07%
16.03.2015,387.00,388.00,389.75,383.25,54.54K,1.71%
13.03.2015,380.50,388.50,389.75,380.25,155.27K,-2.06%
12.03.2015,388.50,390.50,392.00,386.25,142.15K,-0.64%
11.03.2015,391.00,387.50,393.75,386.50,136.49K,0.77%
10.03.2015,388.00,388.00,391.25,383.25,172.86K,-0.19%
09.03.2015,388.75,386.00,391.50,385.75,122.60K,0.71%
06.03.2015,386.00,389.00,389.75,383.25,132.89K,-1.15%
05.03.2015,390.50,389.00,393.00,387.75,117.02K,0.26%
04.03.2015,389.50,390.50,392.00,386.25,108.59K,-0.38%
03.03.2015,391.00,388.50,391.75,384.50,142.64K,0.77%
02.03.2015,388.00,392.25,395.00,386.50,132.31K,-1.34%
27.02.2015,393.25,387.50,396.25,385.50,187.70K,1.22%
26.02.2015,388.50,384.00,390.50,383.00,168.74K,1.24%
25.02.2015,383.75,385.50,387.50,379.50,201.58K,-0.45%
24.02.2015,385.50,387.00,395.00,385.25,228.08K,-0.32%
23.02.2015,386.75,393.00,394.00,385.50,120.80K,-1.59%
20.02.2015,393.00,396.75,397.50,391.25,91.65K,-1.19%
19.02.2015,397.75,392.00,399.00,390.25,121.56K,1.47%
18.02.2015,392.00,397.00,398.50,391.25,87.37K,-1.45%
17.02.2015,397.75,395.00,398.75,393.00,99.88K,0.63%
13.02.2015,395.25,391.00,396.25,390.25,93.24K,1.09%
12.02.2015,391.00,393.50,395.75,389.25,101.71K,-0.70%
11.02.2015,393.75,396.00,397.25,392.00,109.16K,-0.63%
10.02.2015,396.25,398.75,399.75,392.75,125.10K,-0.81%
09.02.2015,399.50,393.50,400.00,392.00,123.43K,1.40%
06.02.2015,394.00,393.00,397.00,387.75,100.63K,0.19%
05.02.2015,393.25,390.75,395.00,389.25,53.54K,0.45%
04.02.2015,391.50,392.50,396.00,387.50,65.52K,-0.57%
03.02.2015,393.75,378.00,396.25,378.00,68.18K,4.24%
02.02.2015,377.75,378.00,386.75,375.75,46.07K,-0.20%
30.01.2015,378.50,380.75,381.00,373.75,79.37K,-0.39%
29.01.2015,380.00,382.00,382.00,376.50,74.37K,-0.39%
28.01.2015,381.50,389.25,389.75,381.25,57.89K,-2.12%
27.01.2015,389.75,392.00,394.25,388.25,36.77K,-0.70%
26.01.2015,392.50,393.75,396.50,390.75,34.26K,-0.70%
23.01.2015,395.25,392.00,396.75,390.00,65.27K,0.83%
22.01.2015,392.00,395.25,398.25,390.50,46.09K,-0.95%
21.01.2015,395.75,397.25,400.00,394.00,27.43K,-0.50%
20.01.2015,397.75,392.50,398.25,389.75,25.89K,0.89%
16.01.2015,394.25,387.50,395.25,386.75,28.42K,1.81%
15.01.2015,387.25,390.00,395.50,383.75,39.33K,-0.32%
14.01.2015,388.50,393.50,394.00,384.00,58.35K,-1.27%
13.01.2015,393.50,410.00,414.50,392.50,55.67K,-4.02%
12.01.2015,410.00,407.00,414.50,398.00,65.34K,0.43%
09.01.2015,408.25,402.75,409.50,401.25,41.62K,1.37%
08.01.2015,402.75,404.75,407.25,401.25,26.96K,-0.49%
07.01.2015,404.75,413.25,415.75,404.50,17.49K,-2.12%
06.01.2015,413.50,414.00,418.25,410.75,24.11K,-0.30%
05.01.2015,414.75,404.00,415.00,403.00,30.85K,2.53%
02.01.2015,404.50,405.25,407.00,400.25,18.29K,-0.31%
31.12.2014,405.75,414.25,414.75,404.50,27.37K,-2.23%
30.12.2014,415.00,419.75,421.00,414.50,23.27K,-1.48%
29.12.2014,421.25,422.00,425.25,419.00,15.11K,-0.41%
26.12.2014,423.00,418.00,423.25,414.25,5.92K,1.62%
24.12.2014,416.25,421.75,423.50,414.00,9.17K,-1.48%
23.12.2014,422.50,419.75,424.00,419.00,12.29K,0.54%
22.12.2014,420.25,418.50,422.50,417.00,17.22K,0.30%
19.12.2014,419.00,419.00,419.75,413.50,24.21K,-0.12%
18.12.2014,419.50,416.50,422.25,415.50,24.76K,0.72%
17.12.2014,416.50,414.00,418.50,412.00,22.12K,0.48%
16.12.2014,414.50,416.00,419.75,412.25,37.51K,-0.48%
15.12.2014,416.50,415.25,420.50,413.50,35.46K,2.21%
12.12.2014,407.50,397.25,410.00,397.25,194.05K,2.26%
11.12.2014,398.50,393.75,401.00,392.25,156.15K,1.21%
10.12.2014,393.75,394.25,398.25,389.25,134.06K,-0.38%
09.12.2014,395.25,389.50,396.00,387.50,107.70K,1.28%
08.12.2014,390.25,394.00,399.75,389.50,142.76K,-1.20%
05.12.2014,395.00,388.75,396.00,386.00,140.57K,1.35%
04.12.2014,389.75,381.75,390.50,380.25,158.95K,2.03%
03.12.2014,382.00,381.50,382.50,377.25,93.86K,0.20%
